Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.003999948501586914,-3.482919,-0.380831,-8.820665,0.042978,-0.027967,0.08171
0.020999908447265625,-3.429767,-0.370506,-8.716522,0.043266,-0.02584,0.082087
0.023000001907348633,-3.408624,-0.352018,-8.705519,0.043891,-0.025891,0.082334
0.026999950408935547,-3.415471,-0.386112,-8.671811,0.04418,-0.025549,0.08242
0.03099989891052246,-3.390609,-0.383063,-8.645514,0.044847,-0.025381,0.082269
0.03399991989135742,-3.376993,-0.417117,-8.642239,0.045505,-0.025232,0.082081
0.037999868392944336,-3.364028,-0.444428,-8.619575,0.045603,-0.024438,0.08146
0.04199981689453125,-3.347653,-0.475258,-8.6222,0.047013,-0.023338,0.080795
0.046000003814697266,-3.343004,-0.503042,-8.607071,0.047655,-0.023315,0.081288
0.04999995231628418,-3.35312,-0.523127,-8.61317,0.048338,-0.023343,0.081568
0.053999900817871094,-3.367721,-0.543258,-8.620005,0.049069,-0.02357,0.082247
0.05799984931945801,-3.389547,-0.577178,-8.616052,0.049237,-0.024084,0.083576
0.06199979782104492,-3.424464,-0.583268,-8.614072,0.049426,-0.024957,0.083852
0.06799983978271484,-3.477718,-0.596379,-8.62169,0.049936,-0.024882,0.083736
0.0709998607635498,-3.501499,-0.581624,-8.608098,0.049952,-0.024825,0.084401
0.07599997520446777,-3.525204,-0.574402,-8.603468,0.050436,-0.0259,0.084954
0.07999992370605469,-3.583536,-0.54366,-8.587422,0.050226,-0.026385,0.085433
0.0839998722076416,-3.633991,-0.51801,-8.555851,0.049588,-0.027218,0.086451
0.08799982070922852,-3.677404,-0.489017,-8.554172,0.049102,-0.028011,0.086873
0.09200000762939453,-3.710432,-0.452818,-8.513166,0.047847,-0.028517,0.086904
0.09599995613098145,-3.742724,-0.4119,-8.469054,0.047244,-0.029147,0.087168
0.09999990463256836,-3.765265,-0.373294,-8.420147,0.047062,-0.029481,0.086946
0.10399985313415527,-3.791888,-0.337705,-8.371398,0.045983,-0.029879,0.086618
0.10799980163574219,-3.811254,-0.306839,-8.350223,0.045471,-0.030713,0.085942
0.11299991607666016,-3.813938,-0.284886,-8.289203,0.044931,-0.03136,0.084101
0.11699986457824707,-3.806122,-0.275271,-8.242641,0.044581,-0.031506,0.082869
0.12099981307983398,-3.798694,-0.26788,-8.215712,0.044523,-0.03169,0.082014
0.125,-3.792223,-0.294764,-8.208219,0.04508,-0.031574,0.081328
0.12999987602233887,-3.775034,-0.34294,-8.20386,0.047966,-0.031248,0.080174
0.13399982452392578,-3.738027,-0.348745,-8.156322,0.046377,-0.031209,0.080679
0.1380000114440918,-3.750001,-0.371912,-8.140056,0.045408,-0.030607,0.081365
0.1419999599456787,-3.742924,-0.37672,-8.121102,0.044029,-0.030648,0.081674
0.14599990844726562,-3.748339,-0.365761,-8.113258,0.04436,-0.029982,0.081896
0.14999985694885254,-3.74423,-0.347024,-8.0813,0.045408,-0.029793,0.082785
0.1549999713897705,-3.757192,-0.341329,-8.032503,0.046926,-0.029638,0.083496
0.15899991989135742,-3.790834,-0.325957,-8.007349,0.047575,-0.030655,0.083148
0.16299986839294434,-3.837474,-0.317339,-7.953674,0.047043,-0.031371,0.084331
0.16699981689453125,-3.882659,-0.289883,-7.951104,0.046275,-0.032425,0.085269
0.17100000381469727,-3.913181,-0.26095,-7.941858,0.045752,-0.033306,0.086139
0.17599987983703613,-3.94402,-0.275944,-7.919613,0.04423,-0.034058,0.085949
0.17999982833862305,-3.95617,-0.249711,-7.911728,0.043482,-0.034356,0.086192
0.18400001525878906,-3.964071,-0.221308,-7.904863,0.043067,-0.035153,0.085781
0.18799996376037598,-3.94293,-0.205142,-7.897561,0.041969,-0.035057,0.084927
0.1919999122619629,-3.936646,-0.22618,-7.875327,0.041647,-0.034418,0.083803
0.19699978828430176,-3.886526,-0.225029,-7.884678,0.041755,-0.034381,0.082799
0.20099997520446777,-3.831994,-0.22723,-7.899329,0.041597,-0.033114,0.082224
0.2049999237060547,-3.76911,-0.246879,-7.925926,0.041522,-0.032598,0.081989
0.2089998722076416,-3.725339,-0.263509,-7.955884,0.04162,-0.031273,0.081223
0.21299982070922852,-3.663048,-0.285645,-7.972052,0.041531,-0.030027,0.080933
0.21700000762939453,-3.594409,-0.305128,-8.007566,0.042214,-0.028215,0.080745
0.22099995613098145,-3.54596,-0.341463,-8.015889,0.042788,-0.026538,0.080752
0.22499990463256836,-3.496909,-0.358225,-8.003563,0.043795,-0.025713,0.080178
0.23000001907348633,-3.459088,-0.390851,-8.02134,0.044534,-0.024783,0.080386
0.23399996757507324,-3.442113,-0.412825,-8.003359,0.045643,-0.023539,0.080757
0.2389998435974121,-3.417176,-0.46285,-7.981307,0.047292,-0.023173,0.081532
0.24299979209899902,-3.404333,-0.47176,-7.990061,0.04851,-0.022313,0.082394
0.24699997901916504,-3.411661,-0.485971,-7.969092,0.048887,-0.022034,0.082633
0.25099992752075195,-3.42794,-0.495631,-7.963755,0.049456,-0.022423,0.083048
0.25499987602233887,-3.455387,-0.505037,-7.980668,0.049951,-0.023034,0.083129
0.2589998245239258,-3.485496,-0.487214,-7.975343,0.049622,-0.023672,0.082965
