Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.005000114440917969,-3.949044,-0.210144,-12.386247,0.047772,-0.031117,0.07757
0.021000146865844727,-3.957373,-0.163357,-12.388796,0.046924,-0.030921,0.077081
0.02500009536743164,-3.949646,-0.153899,-12.387673,0.046575,-0.030802,0.076556
0.03000020980834961,-3.964273,-0.139357,-12.3816,0.046433,-0.030868,0.07703
0.03400015830993652,-3.973738,-0.147309,-12.384415,0.045879,-0.030789,0.076765
0.03800010681152344,-3.978943,-0.147728,-12.394857,0.046283,-0.031673,0.077095
0.04200005531311035,-4.014223,-0.155875,-12.398866,0.046495,-0.03138,0.07734
0.046000003814697266,-3.991327,-0.161909,-12.363789,0.04608,-0.031746,0.077367
0.05000019073486328,-4.012187,-0.177195,-12.356106,0.046635,-0.031987,0.077118
0.054000139236450195,-4.021885,-0.184276,-12.3612,0.047046,-0.031376,0.077293
0.05900001525878906,-4.00824,-0.197018,-12.368802,0.046863,-0.031555,0.077197
0.06300020217895508,-4.02501,-0.201096,-12.370021,0.047148,-0.031637,0.077088
0.06700015068054199,-4.021526,-0.214962,-12.360795,0.047605,-0.032206,0.077723
0.07200002670288086,-4.040782,-0.213805,-12.351329,0.047317,-0.03249,0.077393
0.07600021362304688,-4.033007,-0.243002,-12.359266,0.04725,-0.032084,0.076638
0.08000016212463379,-4.032981,-0.263636,-12.357068,0.048108,-0.032546,0.07615
0.0840001106262207,-4.052344,-0.278318,-12.359072,0.048521,-0.032676,0.075553
0.08800005912780762,-4.05935,-0.279974,-12.361838,0.048916,-0.033043,0.075386
0.09200000762939453,-4.05252,-0.285364,-12.359746,0.048514,-0.032836,0.075577
0.09600019454956055,-4.042232,-0.280332,-12.343127,0.048598,-0.032308,0.076026
0.10000014305114746,-4.023856,-0.279698,-12.347276,0.04844,-0.032279,0.075877
0.10400009155273438,-4.024779,-0.275577,-12.348816,0.049007,-0.031841,0.075286
0.10800004005432129,-4.000817,-0.261519,-12.352966,0.048579,-0.031115,0.07482
0.11400008201599121,-3.994763,-0.239682,-12.359362,0.047843,-0.030846,0.074931
0.11800003051757812,-3.981705,-0.236429,-12.342048,0.047235,-0.03065,0.074589
0.12199997901916504,-3.985807,-0.20973,-12.339696,0.047495,-0.030607,0.074704
0.12600016593933105,-3.976771,-0.195493,-12.325157,0.047194,-0.030706,0.074567
0.13000011444091797,-3.974811,-0.179649,-12.323562,0.047134,-0.031487,0.074706
0.13400006294250488,-3.968966,-0.163949,-12.33542,0.046394,-0.031303,0.074865
0.1380000114440918,-3.982336,-0.146802,-12.322791,0.046357,-0.031161,0.075311
0.1420001983642578,-3.979609,-0.133708,-12.341092,0.046101,-0.030979,0.075365
0.14600014686584473,-3.968864,-0.118002,-12.302231,0.045498,-0.031102,0.075714
0.15000009536743164,-3.973827,-0.105895,-12.286366,0.045756,-0.031035,0.075896
0.1550002098083496,-3.940445,-0.086947,-12.276513,0.045248,-0.031083,0.075287
0.15900015830993652,-3.930442,-0.080554,-12.290894,0.045044,-0.030936,0.075975
0.1640000343322754,-3.934397,-0.066955,-12.281573,0.04521,-0.030818,0.075131
0.1679999828338623,-3.925094,-0.050475,-12.282901,0.044732,-0.030106,0.075699
0.17200016975402832,-3.916011,-0.045961,-12.28095,0.044958,-0.029924,0.076462
0.17600011825561523,-3.885364,-0.0375,-12.283612,0.044792,-0.029819,0.075944
0.18000006675720215,-3.880627,-0.022708,-12.281027,0.044632,-0.029481,0.076272
0.18400001525878906,-3.84914,-0.016824,-12.292338,0.04455,-0.029486,0.076491
0.18800020217895508,-3.836412,-0.02574,-12.297435,0.044377,-0.029279,0.076019
0.192000150680542,-3.848885,-0.003504,-12.298137,0.044547,-0.028762,0.076856
0.19700002670288086,-3.827834,-0.001675,-12.300608,0.044453,-0.029431,0.077454
0.20100021362304688,-3.823775,-0.024238,-12.30405,0.044018,-0.028932,0.077525
0.2050001621246338,-3.81383,-0.022144,-12.318377,0.044715,-0.029052,0.078174
0.2090001106262207,-3.822469,-0.007285,-12.297492,0.044884,-0.028696,0.077916
0.21300005912780762,-3.819824,-0.013666,-12.330932,0.044953,-0.028767,0.077996
0.21700000762939453,-3.80969,-0.021416,-12.331586,0.044947,-0.029113,0.078359
0.2220001220703125,-3.795707,-0.0179,-12.31036,0.044396,-0.02934,0.07816
0.22600007057189941,-3.798685,-0.018575,-12.312726,0.044895,-0.028765,0.078657
0.23000001907348633,-3.793983,-0.029474,-12.334869,0.045387,-0.029367,0.078361
0.23400020599365234,-3.795418,-0.037937,-12.326264,0.045416,-0.029531,0.078517
0.2390000820159912,-3.806036,-0.043559,-12.336836,0.045585,-0.029487,0.078556
0.24300003051757812,-3.807695,-0.067592,-12.29992,0.045642,-0.029894,0.07899
0.24699997901916504,-3.791691,-0.059506,-12.320298,0.045827,-0.029633,0.078448
0.25100016593933105,-3.786522,-0.062648,-12.353286,0.045809,-0.029176,0.078067
0.25500011444091797,-3.774997,-0.078844,-12.334114,0.046054,-0.02937,0.077544
0.2590000629425049,-3.775923,-0.085953,-12.341883,0.046007,-0.029316,0.077437
0.2630000114440918,-3.747272,-0.088726,-12.323297,0.045934,-0.02895,0.077006
0.26800012588500977,-3.744854,-0.096494,-12.346013,0.046026,-0.029022,0.076935
0.2720000743865967,-3.742097,-0.11462,-12.337214,0.045969,-0.028909,0.077901
0.2760000228881836,-3.73438,-0.1452,-12.335906,0.046242,-0.028388,0.077578
0.28100013732910156,-3.740413,-0.170561,-12.313695,0.04708,-0.028931,0.077554
0.2850000858306885,-3.757172,-0.201757,-12.310255,0.047301,-0.029063,0.078616
0.2890000343322754,-3.77373,-0.231254,-12.305183,0.047721,-0.029644,0.07849
0.2929999828338623,-3.777735,-0.240072,-12.301582,0.048605,-0.030215,0.078756
0.2970001697540283,-3.784716,-0.254303,-12.302338,0.047968,-0.029984,0.078827
0.30100011825561523,-3.800384,-0.281507,-12.281213,0.047914,-0.030197,0.078451
0.30500006675720215,-3.805411,-0.291134,-12.272887,0.048667,-0.030298,0.078903
0.30900001525878906,-3.78568,-0.280763,-12.239558,0.048687,-0.030567,0.078643
0.3130002021789551,-3.811114,-0.321249,-12.215695,0.04832,-0.030591,0.078124
0.317000150680542,-3.787515,-0.328958,-12.208292,0.048389,-0.030267,0.077164
0.3210000991821289,-3.809539,-0.346349,-12.191177,0.048388,-0.030588,0.076192
0.32700014114379883,-3.822676,-0.365366,-12.157665,0.048939,-0.030947,0.075892
0.33100008964538574,-3.810915,-0.36817,-12.164133,0.048752,-0.030707,0.075257
0.33500003814697266,-3.811571,-0.383766,-12.153801,0.048732,-0.030519,0.074867
0.33899998664855957,-3.798812,-0.386008,-12.164372,0.04904,-0.030453,0.074688
0.3430001735687256,-3.811144,-0.384763,-12.160547,0.049347,-0.029884,0.074543
0.3470001220703125,-3.811458,-0.391394,-12.178771,0.049462,-0.029615,0.074202
0.3510000705718994,-3.818901,-0.411119,-12.198294,0.049078,-0.029858,0.074081
0.35500001907348633,-3.823197,-0.417126,-12.227033,0.049626,-0.029929,0.073699
0.35900020599365234,-3.858007,-0.426136,-12.238926,0.050212,-0.030042,0.074551
0.3619999885559082,-3.862123,-0.440138,-12.240452,0.050199,-0.030822,0.074646
0.3660001754760742,-3.88025,-0.450376,-12.233107,0.050639,-0.030996,0.074346
0.3730001449584961,-3.896717,-0.457595,-12.244767,0.050857,-0.030873,0.074488
0.377000093460083,-3.917411,-0.456801,-12.216384,0.050776,-0.031169,0.074167
0.3810000419616699,-3.901484,-0.438618,-12.225653,0.051175,-0.030892,0.074222
0.38499999046325684,-3.893889,-0.441414,-12.233482,0.050991,-0.030731,0.074048
0.38900017738342285,-3.896409,-0.425805,-12.22378,0.05038,-0.030263,0.074522
0.39300012588500977,-3.88394,-0.406754,-12.18995,0.049954,-0.029922,0.074339
0.3970000743865967,-3.888599,-0.391651,-12.183632,0.049897,-0.029687,0.074014
0.4010000228881836,-3.87636,-0.385567,-12.147425,0.049609,-0.029908,0.074765
0.40400004386901855,-3.875592,-0.370924,-12.170987,0.04946,-0.029463,0.074966
0.40799999237060547,-3.880658,-0.356729,-12.131904,0.049001,-0.029171,0.074761
0.4120001792907715,-3.893882,-0.333518,-12.144408,0.048865,-0.029022,0.07527
0.4179999828338623,-3.897185,-0.306671,-12.112646,0.047978,-0.029864,0.075123
0.4220001697540283,-3.910319,-0.290132,-12.089955,0.04788,-0.030379,0.07558
0.42600011825561523,-3.933639,-0.268473,-12.078365,0.047823,-0.030051,0.075707
0.4309999942779541,-3.943647,-0.254581,-12.074202,0.047632,-0.030557,0.075672
0.4350001811981201,-3.961201,-0.25735,-12.074796,0.047056,-0.030904,0.07661
0.43900012969970703,-3.969816,-0.226568,-12.04987,0.046818,-0.031201,0.076765
0.44300007820129395,-3.989542,-0.209199,-12.059118,0.046391,-0.031382,0.077206
0.4460000991821289,-3.985221,-0.198534,-12.050274,0.046298,-0.031607,0.07721
0.4500000476837158,-4.00164,-0.201552,-12.042996,0.046468,-0.032121,0.07766
0.45399999618530273,-4.021777,-0.190223,-12.06706,0.046551,-0.032681,0.077451
0.45800018310546875,-4.03253,-0.195351,-12.044086,0.046083,-0.032884,0.077344
0.46399998664855957,-4.05127,-0.188826,-12.051401,0.046554,-0.03271,0.078193
0.4680001735687256,-4.055261,-0.179561,-12.070961,0.046638,-0.032702,0.077662
0.4720001220703125,-4.038279,-0.171563,-12.051209,0.046501,-0.03291,0.077837
0.4760000705718994,-4.028642,-0.162252,-12.054438,0.046879,-0.032491,0.077489
0.4810001850128174,-4.006832,-0.183861,-12.057494,0.047319,-0.031548,0.077266
0.4850001335144043,-3.989587,-0.188754,-12.056454,0.047205,-0.031556,0.077101
0.48800015449523926,-3.984442,-0.204729,-12.05968,0.047533,-0.0311,0.076465
0.49200010299682617,-3.984596,-0.196842,-12.050727,0.047608,-0.030683,0.076642
0.4960000514984131,-3.959878,-0.215466,-12.034821,0.048243,-0.030839,0.076382
0.5,-3.961944,-0.215825,-12.0402,0.04809,-0.030443,0.076648
0.504000186920166,-3.92563,-0.183691,-12.015106,0.048216,-0.030173,0.076748
0.5080001354217529,-3.923524,-0.211846,-12.003904,0.047907,-0.030086,0.076642
0.5140001773834229,-3.944083,-0.18439,-11.992793,0.04814,-0.030516,0.076378
0.5180001258850098,-3.946307,-0.196893,-11.978888,0.048223,-0.030873,0.076536
0.5220000743865967,-3.972439,-0.188523,-11.967471,0.047979,-0.031445,0.076294
0.5260000228881836,-3.987124,-0.185973,-11.99628,0.047498,-0.031508,0.076627
0.5290000438690186,-3.994343,-0.156248,-11.967712,0.04725,-0.031382,0.077339
0.5329999923706055,-3.984582,-0.15227,-11.974864,0.046613,-0.032171,0.077258
0.5380001068115234,-3.991893,-0.130829,-11.9885,0.046436,-0.031804,0.077315
0.5420000553131104,-3.986063,-0.125743,-11.955562,0.046674,-0.032049,0.076873
0.5460000038146973,-3.990125,-0.111649,-11.933561,0.046141,-0.032063,0.076482
0.5500001907348633,-3.980418,-0.110597,-11.924996,0.045697,-0.031964,0.076301
0.5559999942779541,-3.966018,-0.084055,-11.89682,0.045641,-0.031591,0.07589
0.5600001811981201,-3.941972,-0.083006,-11.885785,0.045073,-0.031572,0.075374
0.564000129699707,-3.929324,-0.035017,-11.877876,0.045423,-0.031092,0.075717
0.567000150680542,-3.912381,-0.034798,-11.86257,0.044672,-0.03088,0.07521
0.5710000991821289,-3.912301,-0.032617,-11.804726,0.044124,-0.030548,0.075494
