Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.003999948501586914,-4.599132,-1.279243,-12.923893,0.055298,-0.031386,0.077207
0.023000001907348633,-4.654632,-1.40748,-12.847904,0.057666,-0.033667,0.083273
0.02499985694885254,-4.663704,-1.408342,-12.852285,0.057884,-0.032964,0.084382
0.029000043869018555,-4.670434,-1.443802,-12.798002,0.057532,-0.033526,0.084108
0.03399991989135742,-4.66676,-1.432869,-12.761338,0.058078,-0.033377,0.084178
0.037999868392944336,-4.671786,-1.424927,-12.737176,0.057766,-0.033391,0.083932
0.04199981689453125,-4.636951,-1.410806,-12.749507,0.057119,-0.032361,0.082658
0.046000003814697266,-4.596362,-1.374518,-12.722805,0.056439,-0.03205,0.081045
0.04999995231628418,-4.565779,-1.361882,-12.707812,0.055853,-0.03109,0.080752
0.053999900817871094,-4.538066,-1.315057,-12.699144,0.054624,-0.030563,0.07905
0.05799984931945801,-4.505936,-1.259799,-12.666312,0.053928,-0.030742,0.077501
0.06299996376037598,-4.495993,-1.196898,-12.643111,0.05262,-0.030234,0.075997
0.06699991226196289,-4.472399,-1.137694,-12.634084,0.051122,-0.030851,0.074826
0.07200002670288086,-4.443754,-1.082827,-12.650776,0.050102,-0.030848,0.074518
0.07599997520446777,-4.442348,-1.059712,-12.654436,0.049196,-0.031213,0.074682
0.07999992370605469,-4.450409,-1.03465,-12.670536,0.049195,-0.031604,0.07502
0.0839998722076416,-4.456183,-0.996373,-12.698691,0.048943,-0.032347,0.075618
0.08799982070922852,-4.489901,-1.001245,-12.72703,0.049416,-0.033466,0.076152
0.09200000762939453,-4.494324,-1.011817,-12.733255,0.050398,-0.03341,0.075902
0.09599995613098145,-4.520011,-1.014791,-12.74334,0.050876,-0.034291,0.077623
0.09999990463256836,-4.509317,-1.03608,-12.719979,0.051455,-0.033934,0.078364
0.10399985313415527,-4.506015,-1.070099,-12.695742,0.052625,-0.033634,0.07964
0.10800004005432129,-4.461431,-1.08196,-12.688116,0.053485,-0.033662,0.080307
0.11399984359741211,-4.412159,-1.077621,-12.660239,0.053346,-0.031932,0.082077
0.11800003051757812,-4.352378,-1.058177,-12.636833,0.053351,-0.030665,0.08208
0.12199997901916504,-4.279315,-1.025717,-12.607518,0.053263,-0.029817,0.082679
0.12599992752075195,-4.20124,-1.004212,-12.572982,0.053503,-0.028573,0.082762
0.12999987602233887,-4.113224,-0.975364,-12.533509,0.053217,-0.0263,0.083421
0.13399982452392578,-4.044154,-0.949369,-12.516932,0.052887,-0.02524,0.083801
0.1380000114440918,-4.011842,-0.895548,-12.543271,0.052437,-0.024503,0.084175
0.1419999599456787,-3.991782,-0.844536,-12.535996,0.051386,-0.024557,0.084149
0.14599990844726562,-3.991547,-0.74817,-12.542722,0.050199,-0.024124,0.083679
0.14999985694885254,-3.995279,-0.657991,-12.524608,0.048182,-0.025041,0.082769
0.1549999713897705,-4.022802,-0.532382,-12.547122,0.045632,-0.025609,0.082068
0.15999984741210938,-4.029529,-0.425678,-12.584044,0.043885,-0.025556,0.081512
