Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.003999948501586914,-3.568102,-0.261024,-13.75481,0.049545,-0.020055,0.079814
0.01900005340576172,-3.575316,-0.076484,-13.50731,0.045109,-0.019641,0.081412
0.020999908447265625,-3.578378,-0.04555,-13.513488,0.044072,-0.019632,0.0815
0.02500009536743164,-3.596407,0.003002,-13.511699,0.043786,-0.020097,0.081475
0.029000043869018555,-3.612048,0.048786,-13.479481,0.041532,-0.020183,0.081836
0.03299999237060547,-3.670397,0.06971,-13.395836,0.041769,-0.01991,0.082536
0.03699994087219238,-3.743902,0.088755,-13.33665,0.041087,-0.022189,0.082243
0.0409998893737793,-3.823456,0.065805,-13.284148,0.04189,-0.023732,0.082473
0.046000003814697266,-3.864878,0.056603,-13.22399,0.043164,-0.023147,0.081649
0.04999995231628418,-3.911832,0.046634,-13.169365,0.042775,-0.024021,0.080984
0.05500006675720215,-3.930566,0.037333,-13.101199,0.044192,-0.024227,0.079505
0.05900001525878906,-3.957803,0.03719,-13.05108,0.043477,-0.023977,0.078109
0.06299996376037598,-3.959303,0.040365,-13.01146,0.043559,-0.023675,0.077743
0.06699991226196289,-3.977803,0.046544,-12.983501,0.043657,-0.023745,0.077475
0.0710000991821289,-4.003613,0.049621,-12.941002,0.043109,-0.023848,0.077632
0.07500004768371582,-4.029967,0.042739,-12.917822,0.043314,-0.024794,0.077261
0.07899999618530273,-4.054291,0.030313,-12.895854,0.043682,-0.025269,0.078183
0.08299994468688965,-4.064916,0.043792,-12.879166,0.043749,-0.02486,0.078398
0.08699989318847656,-4.059412,0.049135,-12.874107,0.043268,-0.024761,0.078608
0.09100008010864258,-4.05106,0.070287,-12.830056,0.04264,-0.024792,0.079222
0.09599995613098145,-4.084468,0.087773,-12.784377,0.042673,-0.025003,0.079315
0.10100007057189941,-4.105709,0.064248,-12.716907,0.042302,-0.026179,0.079867
0.10500001907348633,-4.173073,0.072557,-12.688332,0.042323,-0.027361,0.081146
0.10899996757507324,-4.20437,0.081182,-12.661142,0.042725,-0.028005,0.081459
0.11299991607666016,-4.247296,0.08304,-12.65727,0.042677,-0.028526,0.081963
0.11700010299682617,-4.257933,0.073209,-12.624832,0.04335,-0.028814,0.081455
0.12100005149841309,-4.261967,0.065257,-12.611035,0.043428,-0.028814,0.081407
0.125,-4.243438,0.034229,-12.610278,0.04411,-0.029227,0.080359
0.12899994850158691,-4.241212,0.011963,-12.584095,0.044781,-0.028638,0.07948
0.13299989700317383,-4.228892,-0.014943,-12.569754,0.045366,-0.028579,0.078703
0.1380000114440918,-4.152084,-0.03842,-12.60141,0.046551,-0.026872,0.078692
0.1419999599456787,-4.10023,-0.045447,-12.605199,0.04558,-0.024689,0.078477
0.14599990844726562,-4.048114,-0.059789,-12.611726,0.046776,-0.024321,0.077852
0.1510000228881836,-4.048906,-0.093574,-12.56922,0.047009,-0.025049,0.077501
0.1549999713897705,-4.023366,-0.123643,-12.534115,0.046766,-0.023707,0.076678
0.15899991989135742,-4.021717,-0.13202,-12.486369,0.048412,-0.02357,0.076454
0.16300010681152344,-4.011669,-0.145582,-12.451821,0.047569,-0.023096,0.076343
0.16700005531311035,-3.97894,-0.128415,-12.46656,0.047087,-0.023015,0.076232
0.17100000381469727,-3.938864,-0.085592,-12.465719,0.046867,-0.022838,0.076324
0.17499995231628418,-3.921066,-0.054858,-12.470802,0.045999,-0.022194,0.076901
0.18000006675720215,-3.900774,-0.031835,-12.500471,0.045214,-0.021758,0.077251
0.18400001525878906,-3.907241,-0.009373,-12.489058,0.044076,-0.02225,0.077577
0.18799996376037598,-3.969092,0.00543,-12.498748,0.045367,-0.023403,0.077905
0.1919999122619629,-4.065774,-0.016235,-12.500117,0.044845,-0.02568,0.078563
0.1960000991821289,-4.144054,-0.029508,-12.474538,0.045405,-0.0285,0.079803
0.20000004768371582,-4.239673,-0.054132,-12.473516,0.046049,-0.030046,0.080574
0.2049999237060547,-4.284566,-0.080734,-12.450787,0.047334,-0.031648,0.081197
0.2090001106262207,-4.311129,-0.095237,-12.457285,0.048063,-0.031877,0.081317
0.21300005912780762,-4.296523,-0.07963,-12.476617,0.047699,-0.031556,0.081159
0.21700000762939453,-4.242838,-0.07579,-12.490216,0.047585,-0.030225,0.081119
0.2200000286102295,-4.210725,-0.070432,-12.492788,0.047915,-0.029355,0.080083
0.2239999771118164,-4.154081,-0.050039,-12.496118,0.047852,-0.027987,0.0801
0.23000001907348633,-4.081318,-0.007972,-12.487256,0.04605,-0.026432,0.078415
