Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.003999948501586914,-3.909232,-0.920444,-11.093569,0.051518,-0.029371,0.081356
0.01699995994567871,-3.890642,-0.963399,-11.071503,0.052131,-0.028974,0.082089
0.019999980926513672,-3.897896,-0.967134,-11.055628,0.052726,-0.029497,0.081847
0.024000167846679688,-3.884385,-0.970695,-11.058136,0.052975,-0.029082,0.082391
0.0280001163482666,-3.902848,-0.968788,-11.037704,0.053373,-0.029617,0.082253
0.03400015830993652,-3.896831,-0.963361,-11.003931,0.053794,-0.030163,0.082295
0.03800010681152344,-3.919274,-0.959196,-11.017299,0.053726,-0.030554,0.082527
0.04200005531311035,-3.914097,-0.961979,-10.970916,0.053246,-0.030437,0.0827
0.046000003814697266,-3.918807,-0.96608,-10.992478,0.053282,-0.03056,0.082187
0.04999995231628418,-3.929415,-0.967451,-10.97856,0.052429,-0.030779,0.082774
0.054000139236450195,-3.938006,-0.947262,-10.981146,0.052765,-0.030563,0.081351
0.057000160217285156,-3.927685,-0.938707,-10.966123,0.05222,-0.030508,0.08204
0.06100010871887207,-3.937037,-0.941179,-10.957616,0.051672,-0.03059,0.083079
0.06500005722045898,-3.942092,-0.923783,-10.975485,0.051396,-0.030421,0.082826
0.0690000057220459,-3.933051,-0.907659,-10.951747,0.051171,-0.029971,0.081371
0.07299995422363281,-3.906054,-0.891592,-10.9508,0.051112,-0.029574,0.081674
0.07800006866455078,-3.901346,-0.878851,-10.924642,0.050828,-0.029759,0.081503
0.0840001106262207,-3.892481,-0.878104,-10.932914,0.050389,-0.029336,0.082047
0.08800005912780762,-3.864629,-0.869715,-10.923296,0.050056,-0.028819,0.081791
0.09200000762939453,-3.854593,-0.877646,-10.918223,0.05011,-0.029087,0.082104
0.09599995613098145,-3.858775,-0.889977,-10.89138,0.050029,-0.028661,0.082187
0.0989999771118164,-3.864579,-0.900042,-10.883071,0.049991,-0.028374,0.08209
0.10300016403198242,-3.852281,-0.898321,-10.858248,0.050775,-0.028611,0.08193
0.10700011253356934,-3.859525,-0.911716,-10.846416,0.050839,-0.028508,0.082259
0.11100006103515625,-3.853838,-0.935934,-10.845363,0.05142,-0.029253,0.082134
0.11500000953674316,-3.857487,-0.964028,-10.816908,0.051585,-0.029057,0.081809
0.11899995803833008,-3.850053,-0.971757,-10.826776,0.052271,-0.028897,0.081586
0.12400007247924805,-3.867752,-0.990857,-10.814172,0.052348,-0.02875,0.081345
0.12800002098083496,-3.871582,-1.009113,-10.77934,0.052537,-0.029447,0.081005
0.13400006294250488,-3.883741,-1.029753,-10.758736,0.052906,-0.029907,0.081181
0.1380000114440918,-3.880442,-1.037601,-10.734937,0.053006,-0.030041,0.081209
0.14100003242492676,-3.889324,-1.043621,-10.728414,0.053296,-0.029937,0.081554
0.14499998092651367,-3.885985,-1.035381,-10.679306,0.053441,-0.030521,0.081869
0.1490001678466797,-3.902702,-1.035682,-10.676167,0.053743,-0.030382,0.082415
0.1530001163482666,-3.905992,-1.021393,-10.655016,0.054056,-0.030829,0.082291
0.15700006484985352,-3.924523,-1.0142,-10.644816,0.053846,-0.030799,0.082533
0.16100001335144043,-3.912983,-0.999026,-10.637228,0.053433,-0.031366,0.082768
0.16499996185302734,-3.926017,-0.987394,-10.617994,0.053615,-0.031316,0.08311
0.16900014877319336,-3.922724,-0.979279,-10.601635,0.053283,-0.031671,0.082844
0.17300009727478027,-3.927891,-0.958813,-10.602006,0.053165,-0.031793,0.082751
0.1790001392364502,-3.921234,-0.93029,-10.578895,0.052339,-0.031838,0.081813
0.1830000877380371,-3.908093,-0.914213,-10.585491,0.05157,-0.031353,0.082283
0.18700003623962402,-3.919251,-0.898092,-10.568775,0.050624,-0.031147,0.082654
0.19099998474121094,-3.898727,-0.899146,-10.534539,0.050288,-0.031408,0.082135
0.19500017166137695,-3.8822,-0.873225,-10.518546,0.050545,-0.03137,0.082649
0.19900012016296387,-3.879332,-0.864496,-10.514635,0.050226,-0.031324,0.082864
0.20300006866455078,-3.872182,-0.864525,-10.490192,0.050046,-0.031388,0.08256
0.2070000171661377,-3.859642,-0.859412,-10.468494,0.049973,-0.031564,0.082489
0.2109999656677246,-3.850253,-0.843498,-10.46904,0.050191,-0.031573,0.081674
