Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.003999948501586914,-1.965706,1.346111,-15.013856,0.034233,0.005516,0.086622
0.019999980926513672,-2.027338,1.247592,-14.964706,0.036855,0.008358,0.081534
0.019999980926513672,-2.027338,1.247592,-14.964706,0.036855,0.008358,0.081534
0.023999929428100586,-2.052266,1.20787,-14.947117,0.037305,0.008817,0.080585
0.029000043869018555,-2.088881,1.183533,-14.961164,0.038613,0.009937,0.080291
0.03299999237060547,-2.123467,1.139493,-14.984743,0.038914,0.009864,0.080352
0.03699994087219238,-2.168377,1.11239,-14.996404,0.038884,0.009245,0.080112
0.0409998893737793,-2.202768,1.072183,-14.972262,0.040209,0.007563,0.081394
0.04499983787536621,-2.261755,1.022898,-14.9768,0.040291,0.006507,0.082679
0.04900002479553223,-2.317356,0.992981,-14.942944,0.041267,0.004967,0.083855
0.053999900817871094,-2.368719,0.943296,-14.865058,0.041567,0.002899,0.08403
0.05799984931945801,-2.442431,0.888531,-14.77144,0.040913,-0.001675,0.084165
0.06200003623962402,-2.486072,0.865963,-14.708813,0.042006,-0.004129,0.084216
0.06599998474121094,-2.569617,0.841374,-14.66825,0.041768,-0.005219,0.084753
0.0709998607635498,-2.673323,0.818606,-14.635985,0.040267,-0.008108,0.084623
0.07500004768371582,-2.606327,0.846777,-14.856524,0.040174,-0.004655,0.086402
0.07899999618530273,-2.688797,0.879794,-14.782864,0.038246,-0.007514,0.086694
0.08299994468688965,-2.727721,0.866817,-14.842379,0.038514,-0.007909,0.086429
0.08699989318847656,-2.82304,0.865015,-14.74777,0.038694,-0.010498,0.086291
0.09099984169006348,-2.875533,0.831559,-14.68893,0.037685,-0.011827,0.084727
0.09500002861022949,-2.930961,0.82965,-14.604845,0.037961,-0.013604,0.084701
0.0989999771118164,-2.998656,0.801634,-14.532476,0.037635,-0.014711,0.083784
0.10399985313415527,-3.08376,0.781937,-14.456997,0.037427,-0.017461,0.082961
0.10800004005432129,-3.150814,0.752282,-14.359361,0.037841,-0.018196,0.081765
0.11299991607666016,-3.28489,0.713045,-14.218778,0.038029,-0.019456,0.080173
0.11699986457824707,-3.33134,0.66381,-14.11431,0.039131,-0.020525,0.07859
0.12100005149841309,-3.383659,0.618335,-13.977709,0.03902,-0.020928,0.076845
0.125,-3.42501,0.559225,-13.853626,0.039587,-0.020888,0.075168
0.12899994850158691,-3.474297,0.515374,-13.767072,0.039722,-0.020541,0.072942
0.13299989700317383,-3.494355,0.468063,-13.633539,0.040405,-0.020207,0.071049
0.13699984550476074,-3.532983,0.408534,-13.494225,0.040338,-0.019973,0.069275
0.14100003242492676,-3.607135,0.379192,-13.387086,0.040245,-0.02089,0.068977
0.14499998092651367,-3.683932,0.399682,-13.336216,0.040363,-0.021894,0.06849
0.14899992942810059,-3.742087,0.411728,-13.282665,0.039909,-0.023112,0.068683
0.1549999713897705,-3.802519,0.415105,-13.253725,0.039161,-0.025292,0.069578
0.15899991989135742,-3.864198,0.426094,-13.246938,0.038998,-0.025763,0.070611
0.16299986839294434,-3.904821,0.445331,-13.252829,0.038555,-0.025622,0.072736
0.16700005531311035,-3.947385,0.449705,-13.257597,0.03932,-0.026268,0.075213
0.17100000381469727,-3.985745,0.447106,-13.262959,0.039209,-0.027375,0.077399
0.17499995231628418,-4.038206,0.460383,-13.27524,0.04007,-0.027226,0.078918
0.1789999008178711,-4.06486,0.432461,-13.314266,0.039739,-0.027708,0.080442
0.182999849319458,-4.119811,0.414077,-13.359366,0.040047,-0.027827,0.081809
0.18700003623962402,-4.179784,0.374103,-13.385367,0.041277,-0.029072,0.082326
0.19099998474121094,-4.263513,0.331871,-13.387392,0.041993,-0.030868,0.082736
0.1959998607635498,-4.333242,0.249255,-13.325884,0.043033,-0.03264,0.083863
0.20000004768371582,-4.389586,0.199115,-13.306522,0.044502,-0.033394,0.08401
0.20399999618530273,-4.431902,0.148513,-13.213044,0.045847,-0.033869,0.083752
0.2089998722076416,-4.441766,0.133617,-13.140998,0.045875,-0.034511,0.083412
0.21300005912780762,-4.430016,0.153949,-13.057949,0.045109,-0.033596,0.082413
0.21700000762939453,-4.396086,0.150725,-12.959923,0.044153,-0.032649,0.079905
0.22099995613098145,-4.366072,0.19169,-12.89284,0.042664,-0.031471,0.077826
0.22499990463256836,-4.328058,0.220317,-12.79435,0.041315,-0.030037,0.076522
0.22899985313415527,-4.276148,0.283529,-12.753142,0.039465,-0.029202,0.075093
0.2330000400543213,-4.206391,0.306823,-12.69604,0.038304,-0.02754,0.074267
0.23799991607666016,-4.131269,0.335815,-12.702939,0.036933,-0.025701,0.07378
0.24199986457824707,-4.0811,0.357257,-12.685144,0.036431,-0.024374,0.073632
0.24600005149841309,-4.020933,0.346347,-12.722508,0.037746,-0.02305,0.073998
0.25,-4.011206,0.298648,-12.76657,0.038858,-0.021846,0.075725
0.2539999485015869,-4.053981,0.23851,-12.836016,0.041285,-0.021653,0.07729
0.25799989700317383,-4.107705,0.146514,-12.852,0.043946,-0.023114,0.078994
0.2630000114440918,-4.168474,0.06615,-12.860797,0.046393,-0.024638,0.080514
0.2669999599456787,-4.229135,-0.0113,-12.850762,0.048486,-0.026312,0.082029
0.2709999084472656,-4.276482,-0.101116,-12.836742,0.049453,-0.026508,0.082784
0.27499985694885254,-4.323444,-0.159178,-12.819373,0.051048,-0.026768,0.083292
0.2799999713897705,-4.338457,-0.249892,-12.759118,0.052586,-0.027944,0.083172
0.2839999198913574,-4.37333,-0.30627,-12.722624,0.053322,-0.028843,0.083562
0.28799986839294434,-4.385826,-0.347864,-12.666155,0.053433,-0.02921,0.083265
0.29200005531311035,-4.396976,-0.341919,-12.590206,0.053716,-0.029302,0.083558
0.29600000381469727,-4.399176,-0.334991,-12.557249,0.053158,-0.029044,0.083816
0.2999999523162842,-4.372982,-0.308937,-12.50646,0.052096,-0.028589,0.082825
0.3039999008178711,-4.35322,-0.262284,-12.479846,0.051092,-0.027904,0.081613
0.307999849319458,-4.305863,-0.211101,-12.45709,0.049036,-0.027286,0.080539
0.312999963760376,-4.263898,-0.145643,-12.442404,0.04734,-0.025894,0.079801
0.3169999122619629,-4.270957,-0.085018,-12.457026,0.045794,-0.025072,0.079911
0.32200002670288086,-4.293633,-0.033396,-12.46288,0.044461,-0.026058,0.079707
0.3259999752044678,-4.353974,0.004981,-12.455211,0.043616,-0.027444,0.080458
0.3299999237060547,-4.46708,0.042836,-12.42862,0.043528,-0.029267,0.080984
0.3339998722076416,-4.607792,0.0686,-12.381981,0.043204,-0.032069,0.081156
0.3380000591278076,-4.768019,0.098402,-12.301332,0.043207,-0.035308,0.080673
0.34200000762939453,-4.931231,0.123595,-12.228306,0.042619,-0.038263,0.079622
0.34599995613098145,-5.066039,0.144987,-12.114676,0.041526,-0.041113,0.078343
0.34999990463256836,-5.179073,0.183852,-12.036548,0.040812,-0.04315,0.076807
0.3539998531341553,-5.263837,0.206158,-11.969546,0.039433,-0.044567,0.075881
0.3580000400543213,-5.308977,0.231721,-11.909118,0.038577,-0.045525,0.074788
0.36299991607666016,-5.318299,0.234897,-11.853565,0.038782,-0.04558,0.074303
0.3680000305175781,-5.268636,0.225796,-11.838688,0.038901,-0.044219,0.074133
0.37199997901916504,-5.181791,0.229377,-11.853728,0.039298,-0.042856,0.074663
0.37599992752075195,-5.083125,0.225357,-11.869811,0.03954,-0.040497,0.075023
0.37999987602233887,-4.964424,0.231348,-11.908362,0.039917,-0.037899,0.074993
0.3840000629425049,-4.838913,0.254292,-11.97531,0.039526,-0.035085,0.076344
0.3880000114440918,-4.705097,0.283605,-12.027089,0.038379,-0.031929,0.076631
0.3919999599456787,-4.583821,0.294354,-12.104078,0.038537,-0.029999,0.077911
0.3959999084472656,-4.493299,0.285303,-12.141122,0.038248,-0.028046,0.078491
0.39999985694885254,-4.445973,0.280635,-12.175696,0.038851,-0.026793,0.080843
0.4029998779296875,-4.43226,0.253921,-12.193497,0.039257,-0.027302,0.082166
0.4089999198913574,-4.452219,0.217296,-12.206212,0.041175,-0.028274,0.084741
0.41299986839294434,-4.475006,0.186276,-12.169495,0.042123,-0.028456,0.08643
0.41700005531311035,-4.494514,0.161302,-12.136116,0.042268,-0.028687,0.086861
0.4219999313354492,-4.522731,0.163265,-12.100164,0.042873,-0.029265,0.086888
0.42599987983703613,-4.529344,0.154453,-12.083254,0.042823,-0.029538,0.086091
0.43000006675720215,-4.526772,0.155599,-12.064296,0.043299,-0.029216,0.084439
0.43400001525878906,-4.511292,0.158117,-12.056227,0.043476,-0.028721,0.083848
0.437999963760376,-4.527603,0.13499,-12.016566,0.043119,-0.02867,0.083323
0.4419999122619629,-4.492767,0.126017,-12.010769,0.043812,-0.0293,0.08324
0.44499993324279785,-4.510972,0.10026,-11.981641,0.043166,-0.029075,0.083757
0.44899988174438477,-4.520433,0.083182,-11.967945,0.044041,-0.029712,0.08397
0.4549999237060547,-4.586871,0.036286,-11.944813,0.045171,-0.031639,0.084557
0.4589998722076416,-4.609486,0.009459,-11.916517,0.045211,-0.032961,0.084365
0.4630000591278076,-4.645335,0.001339,-11.875698,0.045862,-0.034028,0.084171
0.46700000762939453,-4.68811,-0.016063,-11.858632,0.045579,-0.034374,0.083664
0.4719998836517334,-4.754965,-0.041424,-11.831446,0.046241,-0.035801,0.082284
0.4760000705718994,-4.844455,-0.046113,-11.815842,0.045836,-0.038252,0.080512
