Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.00599980354309082,-3.800289,-1.248507,-12.738738,0.055575,-0.028183,0.081344
0.020999908447265625,-3.777163,-1.236614,-12.715144,0.055708,-0.028305,0.080672
0.023000001907348633,-3.788727,-1.233737,-12.715423,0.054991,-0.028309,0.080751
0.026999950408935547,-3.774519,-1.222755,-12.717878,0.054862,-0.027629,0.080515
0.03099989891052246,-3.770963,-1.219381,-12.723984,0.054175,-0.027665,0.080569
0.03399991989135742,-3.754784,-1.181004,-12.724827,0.054644,-0.027631,0.080419
0.037999868392944336,-3.736994,-1.174183,-12.719844,0.053795,-0.027678,0.079808
0.04199981689453125,-3.728898,-1.152512,-12.731832,0.053387,-0.027021,0.080109
0.046000003814697266,-3.701104,-1.148165,-12.723294,0.05295,-0.026786,0.080367
0.051999807357788086,-3.687954,-1.122305,-12.709548,0.053092,-0.026127,0.080347
0.0559999942779541,-3.668194,-1.114603,-12.713469,0.053022,-0.026384,0.080129
0.059999942779541016,-3.673475,-1.087145,-12.712594,0.052635,-0.026111,0.08034
0.06399989128112793,-3.660615,-1.084195,-12.701905,0.052424,-0.025451,0.080712
0.06799983978271484,-3.634526,-1.085579,-12.70626,0.05189,-0.025792,0.081102
0.07299995422363281,-3.627457,-1.060596,-12.676097,0.052073,-0.025461,0.080829
0.07599997520446777,-3.643016,-1.057061,-12.701284,0.051959,-0.025336,0.080986
0.07999992370605469,-3.620638,-1.040955,-12.684296,0.051526,-0.025618,0.081283
0.0839998722076416,-3.616597,-1.041732,-12.690727,0.051466,-0.025578,0.081868
0.08799982070922852,-3.617199,-1.03227,-12.683772,0.051622,-0.025597,0.081609
0.09200000762939453,-3.632284,-1.02168,-12.686624,0.051406,-0.026062,0.081615
0.09799981117248535,-3.647614,-1.041778,-12.675021,0.051462,-0.026319,0.082211
0.10199999809265137,-3.661604,-1.046147,-12.671468,0.051895,-0.026417,0.082556
0.10599994659423828,-3.670572,-1.062082,-12.678443,0.052548,-0.02691,0.083388
0.1099998950958252,-3.666478,-1.052499,-12.666572,0.05263,-0.027018,0.083434
0.11399984359741211,-3.687712,-1.0797,-12.659513,0.052225,-0.027393,0.083921
0.11699986457824707,-3.692664,-1.074234,-12.651716,0.053339,-0.027634,0.083713
0.12199997901916504,-3.689254,-1.077015,-12.639025,0.052839,-0.027808,0.083964
0.12599992752075195,-3.700746,-1.085146,-12.635894,0.053122,-0.028012,0.083616
0.12999987602233887,-3.702823,-1.095542,-12.637153,0.053351,-0.02755,0.083247
0.13399982452392578,-3.691518,-1.102883,-12.619804,0.053125,-0.027704,0.082771
0.1380000114440918,-3.661606,-1.111751,-12.615593,0.053218,-0.027571,0.083193
0.1419999599456787,-3.658995,-1.118359,-12.623178,0.053082,-0.026684,0.081835
0.14599990844726562,-3.646601,-1.094528,-12.618878,0.053508,-0.026477,0.081767
0.15199995040893555,-3.622846,-1.117808,-12.602479,0.053123,-0.026287,0.081844
0.15599989891052246,-3.614004,-1.123635,-12.600717,0.05363,-0.025685,0.081058
0.15899991989135742,-3.614909,-1.143722,-12.601421,0.054085,-0.026336,0.081701
0.16299986839294434,-3.636031,-1.173367,-12.610866,0.05475,-0.025826,0.081731
0.1679999828338623,-3.63674,-1.207512,-12.597717,0.055018,-0.026285,0.081826
0.17199993133544922,-3.657769,-1.224226,-12.605958,0.055708,-0.026543,0.082069
0.17599987983703613,-3.662693,-1.23743,-12.593497,0.056227,-0.027564,0.082474
0.17999982833862305,-3.692473,-1.261118,-12.59779,0.056625,-0.0274,0.082294
0.18400001525878906,-3.691904,-1.270007,-12.616755,0.056893,-0.02759,0.082554
0.18799996376037598,-3.69527,-1.265467,-12.6375,0.057346,-0.027583,0.082351
0.1919999122619629,-3.69887,-1.281821,-12.614294,0.057331,-0.027287,0.081204
0.1979999542236328,-3.699468,-1.292217,-12.588922,0.0568,-0.02747,0.079893
0.20099997520446777,-3.693212,-1.283138,-12.591022,0.056896,-0.027754,0.07971
0.2049999237060547,-3.675534,-1.285056,-12.56382,0.056519,-0.027105,0.079284
0.2089998722076416,-3.653352,-1.255553,-12.556484,0.056504,-0.0265,0.078652
0.21299982070922852,-3.652498,-1.246165,-12.54635,0.056054,-0.026373,0.077989
0.21700000762939453,-3.630689,-1.235396,-12.523124,0.055446,-0.026231,0.077398
0.22099995613098145,-3.613371,-1.18395,-12.509795,0.054789,-0.026218,0.077001
0.2259998321533203,-3.595881,-1.163593,-12.478716,0.053897,-0.025608,0.076641
0.22999978065490723,-3.57962,-1.11654,-12.459488,0.053197,-0.024858,0.075874
0.23399996757507324,-3.558093,-1.085619,-12.425336,0.052051,-0.024708,0.07568
0.24000000953674316,-3.532477,-1.052516,-12.373768,0.051197,-0.024017,0.074592
0.24299979209899902,-3.507924,-1.014977,-12.391522,0.051583,-0.023901,0.075333
0.24699997901916504,-3.501551,-1.010356,-12.36537,0.050416,-0.023197,0.076307
0.25099992752075195,-3.502399,-0.984167,-12.355773,0.050334,-0.023227,0.077123
0.25499987602233887,-3.532183,-0.980907,-12.375729,0.050708,-0.023178,0.079097
0.2589998245239258,-3.559943,-1.012088,-12.399071,0.05167,-0.023944,0.080821
0.2630000114440918,-3.617716,-1.043398,-12.423302,0.052354,-0.025021,0.08356
0.2669999599456787,-3.693882,-1.096346,-12.45008,0.054012,-0.026833,0.08605
0.2709999084472656,-3.780816,-1.147701,-12.441558,0.054815,-0.028397,0.088222
0.27499985694885254,-3.846642,-1.166372,-12.43389,0.05589,-0.030173,0.089698
0.2799999713897705,-3.904212,-1.198273,-12.412112,0.056853,-0.031657,0.090589
0.2849998474121094,-3.960758,-1.217597,-12.382662,0.057225,-0.032398,0.090573
0.2889997959136963,-3.977824,-1.214313,-12.366651,0.057339,-0.033058,0.089822
0.2929999828338623,-3.991643,-1.212872,-12.35031,0.056747,-0.033099,0.089649
0.2969999313354492,-4.002389,-1.199612,-12.351624,0.056366,-0.03257,0.088494
0.30099987983703613,-3.986024,-1.188419,-12.321314,0.056244,-0.032509,0.087097
0.30499982833862305,-3.951412,-1.175686,-12.314217,0.055461,-0.031754,0.085839
0.30900001525878906,-3.934475,-1.169654,-12.299858,0.054607,-0.031236,0.084217
0.312999963760376,-3.901918,-1.181671,-12.269547,0.054023,-0.030325,0.082638
0.3169999122619629,-3.859653,-1.177073,-12.247778,0.054473,-0.029073,0.081216
0.3209998607635498,-3.813706,-1.190417,-12.250676,0.054224,-0.028605,0.080185
0.3259999752044678,-3.797749,-1.219292,-12.21088,0.054758,-0.02743,0.079179
0.3299999237060547,-3.782714,-1.241099,-12.205364,0.054794,-0.027129,0.077756
0.33499979972839355,-3.764706,-1.260209,-12.209978,0.055257,-0.027421,0.076851
0.33899998664855957,-3.739657,-1.264819,-12.220406,0.055583,-0.027369,0.076549
0.3429999351501465,-3.722485,-1.294667,-12.207654,0.055683,-0.02689,0.076372
0.3469998836517334,-3.727209,-1.300547,-12.196827,0.055964,-0.026167,0.076305
0.35199999809265137,-3.715885,-1.324331,-12.203704,0.056447,-0.026601,0.076704
0.35699987411499023,-3.705109,-1.339212,-12.202204,0.056813,-0.026591,0.077026
0.35899996757507324,-3.701609,-1.358763,-12.198538,0.057217,-0.02665,0.076842
0.3659999370574951,-3.694313,-1.378468,-12.212582,0.057555,-0.026085,0.077963
0.367999792098999,-3.691427,-1.377551,-12.18818,0.057101,-0.02544,0.078651
0.37199997901916504,-3.684363,-1.377573,-12.204234,0.057508,-0.025602,0.078735
0.37799978256225586,-3.672922,-1.370453,-12.174711,0.057343,-0.026178,0.079022
0.37999987602233887,-3.668968,-1.360339,-12.183586,0.05706,-0.026099,0.079922
0.38499999046325684,-3.686145,-1.350418,-12.185083,0.057094,-0.026445,0.080302
0.38899993896484375,-3.691584,-1.337998,-12.17298,0.057555,-0.026416,0.080899
0.39299988746643066,-3.711397,-1.327699,-12.156241,0.056741,-0.026941,0.08151
0.3969998359680176,-3.749256,-1.312706,-12.15023,0.056498,-0.02723,0.081814
0.4009997844696045,-3.764246,-1.280025,-12.134814,0.056064,-0.028368,0.082478
0.4049999713897705,-3.780805,-1.266701,-12.1066,0.056049,-0.02811,0.082858
0.4099998474121094,-3.791073,-1.248968,-12.080325,0.054893,-0.028991,0.082703
0.4139997959136963,-3.795589,-1.225662,-12.0741,0.054734,-0.029009,0.082533
0.4179999828338623,-3.805722,-1.205481,-12.050615,0.054544,-0.028852,0.082839
0.4219999313354492,-3.809224,-1.195679,-12.046626,0.054319,-0.029067,0.082568
0.42599987983703613,-3.839886,-1.17824,-12.015305,0.054163,-0.029455,0.08294
0.42999982833862305,-3.83022,-1.177778,-12.01182,0.054236,-0.029852,0.083126
0.434999942779541,-3.849928,-1.168832,-12.007222,0.054099,-0.029639,0.082997
0.43899989128112793,-3.865898,-1.163762,-11.981585,0.054432,-0.030224,0.08192
0.44299983978271484,-3.862685,-1.160497,-11.982493,0.053616,-0.030222,0.081771
0.44699978828430176,-3.845391,-1.149771,-11.965111,0.053644,-0.030513,0.081301
0.4519999027252197,-3.849134,-1.149694,-11.942632,0.05333,-0.029831,0.080863
0.45599985122680664,-3.832202,-1.154649,-11.933045,0.053709,-0.029526,0.080717
0.45999979972839355,-3.826431,-1.133859,-11.908401,0.053895,-0.02889,0.080445
0.46399998664855957,-3.788183,-1.134445,-11.908437,0.054187,-0.028752,0.080812
0.4679999351501465,-3.784636,-1.134546,-11.896669,0.05415,-0.027757,0.080484
0.4719998836517334,-3.756311,-1.122783,-11.855193,0.053778,-0.027365,0.08005
