Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.003999948501586914,-4.032564,-0.516441,-11.453406,0.047086,-0.032005,0.082296
0.021000146865844727,-4.055564,-0.50727,-11.467054,0.046903,-0.032693,0.082157
0.021000146865844727,-4.055564,-0.50727,-11.467054,0.046903,-0.032693,0.082157
0.02500009536743164,-4.074713,-0.511307,-11.433918,0.046953,-0.032522,0.081858
0.029000043869018555,-4.070669,-0.50295,-11.458006,0.046813,-0.032606,0.08169
0.03299999237060547,-4.076672,-0.512149,-11.432004,0.046901,-0.032893,0.081368
0.03699994087219238,-4.073197,-0.501259,-11.434609,0.046559,-0.032406,0.08146
0.0410001277923584,-4.095856,-0.502636,-11.43068,0.046446,-0.032442,0.08158
0.04500007629394531,-4.087238,-0.493956,-11.424879,0.046973,-0.032563,0.081676
0.04999995231628418,-4.090355,-0.484645,-11.43371,0.046605,-0.032915,0.081467
0.05500006675720215,-4.079525,-0.483336,-11.431852,0.04652,-0.032479,0.081855
0.05900001525878906,-4.081848,-0.495513,-11.426521,0.046897,-0.033215,0.081257
0.06299996376037598,-4.082114,-0.504958,-11.424217,0.046827,-0.032853,0.081618
0.06700015068054199,-4.09088,-0.491305,-11.414826,0.046719,-0.03298,0.081485
0.0710000991821289,-4.107177,-0.499467,-11.43791,0.047038,-0.032864,0.081243
0.07500004768371582,-4.102828,-0.515006,-11.438089,0.046388,-0.033705,0.081523
0.07899999618530273,-4.119064,-0.498979,-11.415374,0.046792,-0.033123,0.081373
0.08299994468688965,-4.109128,-0.490058,-11.442798,0.046795,-0.033758,0.081282
0.08700013160705566,-4.112599,-0.484041,-11.44953,0.046307,-0.032969,0.08147
0.09100008010864258,-4.105974,-0.49503,-11.450479,0.046506,-0.032685,0.081693
0.09599995613098145,-4.08962,-0.493785,-11.459588,0.046508,-0.032537,0.081865
0.10000014305114746,-4.082968,-0.487843,-11.47071,0.047173,-0.032532,0.082111
0.10500001907348633,-4.090785,-0.501878,-11.464839,0.046998,-0.03213,0.081637
0.10899996757507324,-4.069313,-0.500506,-11.47219,0.046805,-0.032374,0.081904
0.11300015449523926,-4.075668,-0.505167,-11.451794,0.04713,-0.032166,0.081889
0.11700010299682617,-4.067998,-0.501556,-11.461415,0.047065,-0.032183,0.082061
0.12100005149841309,-4.090084,-0.506073,-11.465493,0.047175,-0.032121,0.082238
0.125,-4.08851,-0.498596,-11.457952,0.047173,-0.032439,0.081727
0.12899994850158691,-4.102812,-0.494823,-11.443201,0.046766,-0.032509,0.082258
0.13300013542175293,-4.097673,-0.491939,-11.444178,0.046927,-0.032834,0.082015
0.1380000114440918,-4.116756,-0.511623,-11.43313,0.046775,-0.032831,0.081658
0.1419999599456787,-4.121364,-0.513671,-11.447789,0.047052,-0.032923,0.081861
0.14600014686584473,-4.140428,-0.494935,-11.441124,0.047679,-0.033224,0.08174
0.1510000228881836,-4.141297,-0.506981,-11.417529,0.046886,-0.033073,0.081973
0.1549999713897705,-4.134204,-0.507269,-11.400488,0.047341,-0.033164,0.08168
0.15900015830993652,-4.149433,-0.508488,-11.404557,0.04704,-0.033553,0.08176
0.16300010681152344,-4.151182,-0.50239,-11.379458,0.046918,-0.03367,0.08136
0.16700005531311035,-4.151492,-0.4889,-11.374687,0.04653,-0.03414,0.081621
0.17100000381469727,-4.151428,-0.486564,-11.395397,0.04666,-0.033872,0.081028
0.17499995231628418,-4.169064,-0.481313,-11.404043,0.046203,-0.033411,0.081439
0.17799997329711914,-4.162023,-0.467752,-11.372413,0.04595,-0.033254,0.081633
0.18400001525878906,-4.154168,-0.46884,-11.377539,0.046368,-0.033619,0.081612
0.18799996376037598,-4.167524,-0.475261,-11.370334,0.045893,-0.033807,0.081683
0.192000150680542,-4.164851,-0.47453,-11.364486,0.046007,-0.033822,0.082122
0.1960000991821289,-4.160057,-0.469834,-11.374903,0.046261,-0.033567,0.082257
0.20000004768371582,-4.154316,-0.472226,-11.366101,0.046607,-0.033619,0.082144
0.2050001621246338,-4.156261,-0.490167,-11.366428,0.046302,-0.03302,0.081947
0.2090001106262207,-4.137457,-0.481095,-11.37667,0.046956,-0.033424,0.082606
0.21300005912780762,-4.145363,-0.484644,-11.382365,0.046618,-0.032904,0.082372
0.21700000762939453,-4.138475,-0.493357,-11.381018,0.046629,-0.033363,0.081952
0.2200000286102295,-4.131279,-0.489186,-11.365648,0.046691,-0.033077,0.082033
0.2239999771118164,-4.123312,-0.48271,-11.381654,0.046948,-0.033264,0.082001
0.22800016403198242,-4.119628,-0.48324,-11.376313,0.046653,-0.033183,0.08203
0.23399996757507324,-4.119238,-0.499673,-11.394192,0.046543,-0.033038,0.082197
0.23800015449523926,-4.109165,-0.487711,-11.392729,0.047292,-0.032988,0.081602
0.24200010299682617,-4.109526,-0.493635,-11.406622,0.046891,-0.032872,0.081711
0.24600005149841309,-4.093592,-0.48255,-11.404714,0.047097,-0.033248,0.081462
0.25,-4.1181,-0.490172,-11.39352,0.047352,-0.032586,0.081278
0.25500011444091797,-4.108822,-0.503916,-11.415223,0.046574,-0.032517,0.081748
0.2590000629425049,-4.09468,-0.498779,-11.426565,0.047322,-0.033317,0.082
0.26200008392333984,-4.094517,-0.507715,-11.41863,0.046485,-0.032846,0.08162
0.26600003242492676,-4.080108,-0.498966,-11.430788,0.046828,-0.032645,0.081336
0.26999998092651367,-4.070366,-0.476765,-11.423138,0.047026,-0.032651,0.081545
0.2739999294281006,-4.062247,-0.471031,-11.429278,0.047297,-0.032537,0.081364
0.2799999713897705,-4.047622,-0.478193,-11.435294,0.046725,-0.032229,0.081171
0.2840001583099365,-4.025333,-0.4622,-11.434025,0.046704,-0.032516,0.08127
0.28800010681152344,-4.031999,-0.457854,-11.430925,0.04611,-0.03142,0.081535
0.29200005531311035,-4.012109,-0.434444,-11.439214,0.04576,-0.032097,0.081248
0.29600000381469727,-4.011687,-0.431311,-11.43865,0.046177,-0.031707,0.081513
0.2999999523162842,-4.002873,-0.436685,-11.444217,0.045522,-0.03209,0.082191
0.3040001392364502,-4.002754,-0.425474,-11.436762,0.045882,-0.031712,0.08156
0.3080000877380371,-3.991031,-0.421548,-11.450806,0.045372,-0.031784,0.081867
0.312000036239624,-3.972418,-0.40541,-11.44108,0.04556,-0.031855,0.082034
0.31599998474121094,-3.968255,-0.424167,-11.443028,0.045385,-0.031603,0.082329
0.31999993324279785,-3.969857,-0.410254,-11.454246,0.045371,-0.031454,0.082517
0.32400012016296387,-3.943848,-0.421425,-11.474186,0.045582,-0.031499,0.082894
0.3300001621246338,-3.931944,-0.429659,-11.455482,0.046104,-0.031045,0.082055
0.3340001106262207,-3.927054,-0.446764,-11.498791,0.046174,-0.031094,0.082829
0.3380000591278076,-3.933127,-0.45132,-11.494292,0.046445,-0.030789,0.082524
0.34200000762939453,-3.917572,-0.471633,-11.507412,0.046475,-0.03065,0.083009
0.3450000286102295,-3.919759,-0.467295,-11.49341,0.046689,-0.031109,0.083167
0.3489999771118164,-3.917292,-0.480817,-11.498045,0.046492,-0.030727,0.082889
0.3540000915527344,-3.923772,-0.479745,-11.520206,0.046948,-0.030223,0.082866
0.3580000400543213,-3.916098,-0.467147,-11.531674,0.047246,-0.03082,0.082733
0.3619999885559082,-3.917103,-0.497388,-11.499804,0.047868,-0.030552,0.082467
0.3659999370574951,-3.922822,-0.504487,-11.526485,0.047238,-0.030293,0.08206
0.37000012397766113,-3.931801,-0.497491,-11.506842,0.04767,-0.030212,0.082005
0.37400007247924805,-3.928923,-0.516221,-11.514703,0.047081,-0.030626,0.081889
0.38000011444091797,-3.948399,-0.507593,-11.486858,0.047187,-0.030865,0.081407
0.3840000629425049,-3.946198,-0.502019,-11.475226,0.046795,-0.03107,0.081707
0.38700008392333984,-3.950702,-0.486635,-11.490755,0.047401,-0.031084,0.081519
0.39100003242492676,-3.974783,-0.490734,-11.461793,0.046961,-0.031244,0.080769
0.39499998092651367,-3.970865,-0.494739,-11.457283,0.046845,-0.031417,0.08059
0.40000009536743164,-3.984827,-0.488835,-11.451328,0.046514,-0.031196,0.081285
0.40400004386901855,-3.992492,-0.482536,-11.445135,0.046625,-0.03146,0.08107
0.40799999237060547,-3.987089,-0.488805,-11.431075,0.046439,-0.031388,0.080959
0.4119999408721924,-4.005012,-0.490023,-11.435717,0.046718,-0.03174,0.081172
0.4160001277923584,-4.015644,-0.489385,-11.435956,0.046423,-0.03152,0.081537
0.4200000762939453,-4.009501,-0.500258,-11.436806,0.046525,-0.031894,0.081659
0.4240000247955322,-4.014746,-0.489994,-11.433444,0.046316,-0.031859,0.081719
0.4290001392364502,-4.019385,-0.49328,-11.419866,0.04702,-0.03234,0.081758
0.4330000877380371,-4.046232,-0.484936,-11.419443,0.046881,-0.031897,0.082305
0.437000036239624,-4.041426,-0.48597,-11.436466,0.046879,-0.032169,0.082189
0.44099998474121094,-4.054358,-0.475114,-11.431321,0.046541,-0.032246,0.082684
0.4460000991821289,-4.057102,-0.4696,-11.437718,0.046523,-0.032084,0.082388
0.4500000476837158,-4.051466,-0.460847,-11.438828,0.046471,-0.032255,0.082343
0.45399999618530273,-4.050285,-0.456277,-11.428651,0.046478,-0.031979,0.08217
0.45799994468688965,-4.055046,-0.464572,-11.440868,0.046337,-0.032313,0.082287
