Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.003999948501586914,-4.897075,-0.57105,-14.05524,0.052548,-0.041311,0.079246
0.017999887466430664,-4.935769,-0.582331,-14.000938,0.05128,-0.041258,0.072903
0.019999980926513672,-4.92534,-0.586142,-14.006987,0.051079,-0.041486,0.072063
0.023999929428100586,-4.875355,-0.607437,-14.001744,0.050948,-0.040745,0.070105
0.0279998779296875,-4.826176,-0.617394,-14.001042,0.051143,-0.039032,0.068802
0.032000064849853516,-4.743385,-0.615207,-14.010396,0.051177,-0.037816,0.068006
0.03699994087219238,-4.62341,-0.64142,-14.032319,0.051597,-0.03551,0.067177
0.0409998893737793,-4.534151,-0.655127,-14.06472,0.051435,-0.033773,0.067306
0.046000003814697266,-4.449399,-0.650941,-14.089586,0.051836,-0.031534,0.067988
0.04999995231628418,-4.358977,-0.656019,-14.147868,0.052164,-0.029947,0.068701
0.053999900817871094,-4.310689,-0.663764,-14.180513,0.052552,-0.028332,0.070471
0.05800008773803711,-4.253491,-0.660761,-14.225744,0.052316,-0.027425,0.071723
0.06200003623962402,-4.224848,-0.678016,-14.266817,0.051694,-0.026496,0.073494
0.06599998474121094,-4.171897,-0.642384,-14.28553,0.052171,-0.0257,0.074992
0.06999993324279785,-4.158558,-0.643745,-14.294783,0.051255,-0.025967,0.076505
0.07399988174438477,-4.172032,-0.650024,-14.307186,0.051547,-0.026022,0.078146
0.07699990272521973,-4.194907,-0.640526,-14.308016,0.051401,-0.026669,0.079263
0.08100008964538574,-4.200742,-0.650302,-14.305023,0.051555,-0.028233,0.080778
0.08699989318847656,-4.231835,-0.655382,-14.350678,0.051845,-0.029276,0.082472
0.09100008010864258,-4.255172,-0.645328,-14.337291,0.052689,-0.029711,0.083022
0.09599995613098145,-4.266156,-0.665847,-14.348202,0.052997,-0.030009,0.083208
0.09999990463256836,-4.262147,-0.663354,-14.365381,0.052929,-0.030452,0.082893
0.10400009155273438,-4.235729,-0.663365,-14.348888,0.052646,-0.030781,0.081856
0.10800004005432129,-4.210111,-0.658748,-14.371534,0.052814,-0.029616,0.080759
