Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.006999969482421875,-3.803415,0.614236,-11.953488,0.038126,-0.031317,0.081159
0.020999908447265625,-3.733194,0.618986,-11.991,0.03865,-0.030259,0.081118
0.023000001907348633,-3.708021,0.614089,-11.996493,0.038423,-0.03031,0.081302
0.026000022888183594,-3.694775,0.615143,-12.005215,0.03825,-0.030213,0.081581
0.029999971389770508,-3.666092,0.605858,-11.999882,0.038238,-0.030065,0.08111
0.03399991989135742,-3.650954,0.607705,-12.004837,0.03872,-0.029459,0.081548
0.03800010681152344,-3.636401,0.615974,-12.01323,0.038546,-0.029533,0.081615
0.04200005531311035,-3.617761,0.617766,-12.022388,0.038912,-0.02911,0.081738
0.046000003814697266,-3.594282,0.615605,-12.027446,0.03873,-0.029206,0.082463
0.05200004577636719,-3.593042,0.646251,-12.062663,0.038379,-0.028756,0.081989
0.056999921798706055,-3.579629,0.668302,-12.070323,0.038311,-0.028687,0.081601
0.06100010871887207,-3.575454,0.689461,-12.070322,0.037809,-0.028817,0.080958
0.06500005722045898,-3.593271,0.728772,-12.0819,0.03694,-0.028836,0.080412
0.06800007820129395,-3.600573,0.736034,-12.079842,0.036783,-0.029238,0.080144
0.07200002670288086,-3.612203,0.757435,-12.073168,0.036852,-0.029765,0.080528
0.07599997520446777,-3.613313,0.767922,-12.110898,0.036492,-0.030316,0.080513
0.07999992370605469,-3.633281,0.785636,-12.124066,0.036562,-0.030048,0.080702
0.0840001106262207,-3.636175,0.792617,-12.138273,0.036071,-0.030326,0.080548
0.08800005912780762,-3.616418,0.79338,-12.181294,0.036352,-0.030438,0.080897
0.09200000762939453,-3.591838,0.795758,-12.191846,0.035626,-0.03034,0.081342
0.0969998836517334,-3.572848,0.799298,-12.233002,0.036195,-0.029603,0.08143
0.10199999809265137,-3.511116,0.792104,-12.264438,0.036324,-0.029538,0.081157
0.10700011253356934,-3.475762,0.785238,-12.265107,0.03644,-0.028833,0.081357
0.1099998950958252,-3.44717,0.76504,-12.280778,0.036987,-0.027849,0.081269
0.11400008201599121,-3.398486,0.741962,-12.311499,0.037378,-0.027761,0.081969
0.11800003051757812,-3.370607,0.714675,-12.342753,0.037687,-0.02725,0.082197
0.12199997901916504,-3.336835,0.712946,-12.326071,0.039056,-0.027074,0.082483
0.12599992752075195,-3.307667,0.693308,-12.330562,0.039714,-0.027184,0.082371
0.12999987602233887,-3.280131,0.687195,-12.338588,0.039976,-0.026442,0.082563
0.13400006294250488,-3.241115,0.704961,-12.327748,0.040333,-0.025874,0.082115
0.1380000114440918,-3.214992,0.731201,-12.336732,0.040082,-0.025777,0.08115
0.1419999599456787,-3.200095,0.769989,-12.318394,0.039405,-0.025121,0.080149
0.14800000190734863,-3.197136,0.839785,-12.29392,0.038125,-0.02558,0.078032
0.1510000228881836,-3.21211,0.895156,-12.277474,0.037578,-0.025834,0.077262
0.15599989891052246,-3.22887,0.931245,-12.248932,0.036784,-0.025692,0.076186
0.16000008583068848,-3.256102,0.995933,-12.203218,0.035954,-0.026065,0.075935
0.1640000343322754,-3.262264,1.040474,-12.187804,0.034854,-0.026852,0.075925
0.1679999828338623,-3.272977,1.085179,-12.189472,0.033796,-0.027838,0.075528
0.17199993133544922,-3.282536,1.119273,-12.164016,0.032488,-0.027473,0.075438
0.17599987983703613,-3.291318,1.154209,-12.198292,0.031788,-0.027169,0.075855
0.18000006675720215,-3.267931,1.173363,-12.194942,0.03089,-0.027644,0.076724
0.18400001525878906,-3.254933,1.196246,-12.212465,0.029934,-0.027196,0.077808
0.18799996376037598,-3.229425,1.187741,-12.210291,0.030049,-0.025953,0.078906
0.19300007820129395,-3.183317,1.198046,-12.222732,0.029255,-0.025984,0.079906
0.19700002670288086,-3.152792,1.174628,-12.25845,0.028715,-0.025531,0.080996
0.20099997520446777,-3.117536,1.158201,-12.282652,0.028758,-0.024689,0.082387
0.2049999237060547,-3.079008,1.119964,-12.33833,0.029572,-0.02435,0.083978
0.21000003814697266,-3.068043,1.060427,-12.350648,0.030762,-0.024128,0.085514
0.21399998664855957,-3.052621,0.989391,-12.358503,0.033195,-0.024087,0.087405
0.21799993515014648,-3.0449,0.898513,-12.336626,0.035622,-0.023865,0.087466
0.2219998836517334,-3.044162,0.832369,-12.30979,0.037512,-0.023881,0.087146
0.22600007057189941,-3.039217,0.79565,-12.305872,0.038958,-0.023591,0.086342
0.23000001907348633,-3.066783,0.758871,-12.289592,0.039356,-0.023202,0.083661
0.2349998950958252,-3.061763,0.745593,-12.265531,0.040398,-0.023766,0.080915
0.2390000820159912,-3.091835,0.753519,-12.225164,0.040725,-0.023075,0.078646
