Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.006000041961669922,-3.769281,-0.282683,-13.18183,0.043824,-0.031246,0.081743
0.019999980926513672,-3.751937,-0.279091,-13.164822,0.044338,-0.030002,0.082064
0.02200007438659668,-3.738346,-0.294711,-13.172029,0.044472,-0.030297,0.08217
0.026000022888183594,-3.758375,-0.294437,-13.156311,0.044657,-0.030709,0.081879
0.029000043869018555,-3.771008,-0.309659,-13.162902,0.04469,-0.030801,0.082222
0.03299999237060547,-3.777935,-0.30701,-13.159231,0.044991,-0.0316,0.082196
0.03699994087219238,-3.79408,-0.321816,-13.179803,0.044934,-0.031949,0.082301
0.04200005531311035,-3.83686,-0.321345,-13.152634,0.04511,-0.032026,0.081858
0.046000003814697266,-3.855987,-0.343549,-13.154881,0.045393,-0.032534,0.082508
0.05200004577636719,-3.891585,-0.350684,-13.123978,0.045876,-0.033427,0.081886
0.0559999942779541,-3.90579,-0.347739,-13.13383,0.046189,-0.033675,0.081665
0.059999942779541016,-3.913656,-0.376476,-13.108908,0.04569,-0.034065,0.081108
0.06399989128112793,-3.913227,-0.359753,-13.091348,0.04565,-0.034322,0.080881
0.06800007820129395,-3.920776,-0.354778,-13.069241,0.045185,-0.03401,0.080296
0.0710000991821289,-3.924679,-0.362346,-13.076233,0.045602,-0.033769,0.080104
0.07500004768371582,-3.928885,-0.362991,-13.063818,0.045068,-0.033359,0.080323
0.07899999618530273,-3.894918,-0.357998,-13.083856,0.044947,-0.033268,0.080066
0.08299994468688965,-3.885044,-0.337796,-13.095786,0.044675,-0.03277,0.080652
0.08800005912780762,-3.870985,-0.337546,-13.099386,0.044816,-0.03277,0.081071
0.09100008010864258,-3.857802,-0.340047,-13.114694,0.044558,-0.032509,0.080954
0.09500002861022949,-3.85507,-0.333499,-13.100475,0.044687,-0.032446,0.080828
0.10199999809265137,-3.851678,-0.336041,-13.096994,0.045237,-0.031915,0.081511
