Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.003999948501586914,-3.953998,-0.638118,-11.453624,0.049144,-0.030019,0.076235
0.017999887466430664,-4.01787,-0.609576,-11.442156,0.048549,-0.030736,0.077483
0.019999980926513672,-4.021444,-0.603185,-11.427562,0.048478,-0.030993,0.077861
0.02499985694885254,-4.023402,-0.576456,-11.43429,0.047774,-0.032282,0.078546
0.029999971389770508,-4.043447,-0.568897,-11.40565,0.047377,-0.032421,0.078722
0.03399991989135742,-4.050043,-0.541893,-11.406239,0.0477,-0.031888,0.07919
0.037999868392944336,-4.052188,-0.554265,-11.405868,0.046989,-0.032324,0.079819
0.04200005531311035,-4.058504,-0.52678,-11.403425,0.047324,-0.032156,0.080278
0.046000003814697266,-4.047351,-0.514182,-11.379124,0.046751,-0.03234,0.080338
0.04999995231628418,-4.047027,-0.528546,-11.391453,0.046916,-0.032215,0.080792
0.053999900817871094,-4.054257,-0.523131,-11.381637,0.046705,-0.031899,0.081147
0.05799984931945801,-4.043645,-0.522202,-11.39488,0.04685,-0.032011,0.080502
0.06200003623962402,-4.031387,-0.506557,-11.394593,0.047135,-0.031626,0.08084
0.06699991226196289,-4.00436,-0.526167,-11.375892,0.046978,-0.031571,0.080035
0.0709998607635498,-4.001996,-0.537739,-11.378034,0.047115,-0.031355,0.07982
0.07500004768371582,-3.994746,-0.521459,-11.373035,0.04744,-0.030729,0.079385
0.07899999618530273,-3.974674,-0.538179,-11.385486,0.047126,-0.030919,0.078708
0.08299994468688965,-3.950261,-0.530352,-11.395264,0.04765,-0.030094,0.078098
0.08800005912780762,-3.939067,-0.529753,-11.397131,0.047746,-0.030206,0.077475
0.09200000762939453,-3.939989,-0.529453,-11.394246,0.047809,-0.029613,0.0769
0.09599995613098145,-3.921563,-0.544121,-11.390637,0.047823,-0.029555,0.07661
0.09999990463256836,-3.926293,-0.54283,-11.383053,0.047462,-0.029439,0.076826
0.10399985313415527,-3.915535,-0.543003,-11.409169,0.047455,-0.029309,0.076749
0.10899996757507324,-3.918331,-0.545606,-11.424226,0.048019,-0.029414,0.07688
0.11299991607666016,-3.907898,-0.541259,-11.407853,0.047683,-0.029564,0.076549
0.11699986457824707,-3.890097,-0.540203,-11.431492,0.047208,-0.030126,0.076744
0.12100005149841309,-3.895709,-0.529839,-11.423751,0.047645,-0.029339,0.077125
0.125,-3.888724,-0.522545,-11.429289,0.047117,-0.029544,0.077182
0.12899994850158691,-3.867323,-0.508506,-11.42769,0.047285,-0.029212,0.077705
0.13299989700317383,-3.854573,-0.504645,-11.432058,0.047227,-0.029416,0.077626
0.13699984550476074,-3.84278,-0.509266,-11.454807,0.047185,-0.02956,0.078198
0.1419999599456787,-3.851112,-0.498995,-11.438868,0.047063,-0.028712,0.077688
0.14599990844726562,-3.832235,-0.497116,-11.436224,0.046737,-0.029007,0.07776
0.1510000228881836,-3.813406,-0.468623,-11.447572,0.046839,-0.029267,0.078491
0.1549999713897705,-3.824636,-0.474346,-11.456773,0.04689,-0.028898,0.078187
0.15899991989135742,-3.825215,-0.472722,-11.456904,0.046821,-0.028361,0.078366
0.16299986839294434,-3.822042,-0.470165,-11.467048,0.046867,-0.028857,0.07901
0.16700005531311035,-3.827026,-0.485572,-11.465965,0.046622,-0.028937,0.079332
0.17100000381469727,-3.821418,-0.478715,-11.446389,0.046853,-0.029074,0.078939
0.17499995231628418,-3.816854,-0.471072,-11.45015,0.047013,-0.029374,0.079488
0.1789999008178711,-3.824738,-0.464561,-11.452056,0.046557,-0.029656,0.079209
0.182999849319458,-3.804263,-0.444766,-11.442522,0.046513,-0.029821,0.079384
0.18700003623962402,-3.803842,-0.450091,-11.439487,0.04663,-0.029472,0.079403
0.19299983978271484,-3.800487,-0.412065,-11.463101,0.046384,-0.02875,0.078878
0.19700002670288086,-3.791875,-0.4183,-11.467334,0.04557,-0.028669,0.079401
0.20099997520446777,-3.767554,-0.390827,-11.435664,0.045572,-0.028183,0.079091
0.2049999237060547,-3.748811,-0.366266,-11.442923,0.045507,-0.027796,0.078869
0.2089998722076416,-3.728784,-0.376517,-11.443004,0.045336,-0.027735,0.078666
