Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.00599980354309082,-4.050875,-0.667849,-12.278988,0.04782,-0.032454,0.081452
0.019999980926513672,-3.982569,-0.618853,-12.252186,0.0469,-0.031448,0.08094
0.021999835968017578,-3.971806,-0.609279,-12.269431,0.046726,-0.032084,0.08123
0.026999950408935547,-3.936253,-0.597572,-12.261995,0.047036,-0.031251,0.080565
0.029999971389770508,-3.933141,-0.592749,-12.267414,0.046903,-0.030713,0.080445
0.03399991989135742,-3.887191,-0.581034,-12.284139,0.046946,-0.030192,0.080884
0.037999868392944336,-3.854577,-0.576565,-12.283841,0.046774,-0.029674,0.080557
0.04199981689453125,-3.823424,-0.564182,-12.28177,0.047115,-0.02909,0.080627
0.046000003814697266,-3.806058,-0.571545,-12.299398,0.046834,-0.028809,0.081497
0.04999995231628418,-3.786535,-0.568786,-12.298398,0.047002,-0.028563,0.081928
0.053999900817871094,-3.790345,-0.585885,-12.320504,0.047124,-0.029069,0.081953
0.059999942779541016,-3.798549,-0.590266,-12.335532,0.04758,-0.029669,0.082966
0.06399989128112793,-3.817463,-0.602421,-12.34469,0.04759,-0.030017,0.083309
0.06799983978271484,-3.815236,-0.622665,-12.353998,0.048565,-0.030291,0.083404
0.0709998607635498,-3.817463,-0.64192,-12.340202,0.049123,-0.030989,0.083408
0.07599997520446777,-3.831396,-0.659781,-12.362991,0.049124,-0.030878,0.083089
0.07999992370605469,-3.82043,-0.655213,-12.375228,0.049893,-0.030699,0.083438
0.0839998722076416,-3.814293,-0.673405,-12.36436,0.050029,-0.030745,0.082533
0.08799982070922852,-3.792515,-0.676588,-12.377062,0.049695,-0.03032,0.082062
0.09200000762939453,-3.758353,-0.671333,-12.352469,0.049921,-0.030587,0.081402
0.09599995613098145,-3.721458,-0.667285,-12.344368,0.049507,-0.029702,0.08103
0.09999990463256836,-3.688728,-0.656785,-12.340124,0.048665,-0.028778,0.080294
0.10399985313415527,-3.640558,-0.654825,-12.341224,0.048231,-0.027792,0.08024
0.1099998950958252,-3.593791,-0.639789,-12.332676,0.048371,-0.026516,0.079591
0.11299991607666016,-3.567019,-0.646733,-12.326288,0.047858,-0.026492,0.079183
0.11699986457824707,-3.553506,-0.640528,-12.322741,0.047875,-0.026337,0.078868
0.12099981307983398,-3.542654,-0.661476,-12.302535,0.047516,-0.025805,0.078352
0.12599992752075195,-3.520967,-0.676398,-12.289623,0.047928,-0.026031,0.078911
0.12999987602233887,-3.529768,-0.692524,-12.297917,0.048024,-0.025194,0.07884
0.13399982452392578,-3.528287,-0.715922,-12.288619,0.04849,-0.025216,0.078998
0.1380000114440918,-3.519188,-0.755009,-12.2787,0.04886,-0.024742,0.079069
0.1419999599456787,-3.538094,-0.769261,-12.256205,0.04976,-0.024955,0.079736
0.14599990844726562,-3.538477,-0.812656,-12.231802,0.050105,-0.025437,0.079544
0.14999985694885254,-3.564778,-0.857614,-12.247992,0.051129,-0.025615,0.080036
0.1549999713897705,-3.609321,-0.896912,-12.265004,0.05216,-0.026516,0.080171
0.15899991989135742,-3.647307,-0.927616,-12.254709,0.052785,-0.026776,0.08036
0.16299986839294434,-3.68044,-0.962112,-12.262088,0.053515,-0.027415,0.080308
0.16699981689453125,-3.719036,-0.997935,-12.275182,0.054203,-0.027669,0.080534
0.17100000381469727,-3.740227,-1.022903,-12.27109,0.054357,-0.02809,0.079738
0.17499995231628418,-3.762837,-1.036298,-12.2587,0.054785,-0.028475,0.080513
0.1789999008178711,-3.777291,-1.04856,-12.23013,0.054689,-0.028719,0.079957
0.18400001525878906,-3.774483,-1.061264,-12.204682,0.054979,-0.028687,0.07976
0.18799996376037598,-3.788087,-1.067329,-12.210708,0.054929,-0.028545,0.079646
0.1919999122619629,-3.777996,-1.070224,-12.202613,0.054708,-0.028843,0.079324
0.19699978828430176,-3.800548,-1.061993,-12.184937,0.054181,-0.028523,0.078504
0.20099997520446777,-3.823575,-1.051337,-12.193979,0.054104,-0.028596,0.07874
0.2049999237060547,-3.841208,-1.057959,-12.154879,0.053264,-0.029041,0.07734
0.2089998722076416,-3.841199,-1.056424,-12.15843,0.052882,-0.029528,0.077524
0.21299982070922852,-3.852075,-1.049853,-12.154024,0.053581,-0.029651,0.076761
0.21700000762939453,-3.875072,-1.056331,-12.126409,0.052848,-0.029662,0.076938
0.22099995613098145,-3.907585,-1.076488,-12.122928,0.052919,-0.029851,0.076397
0.22499990463256836,-3.918408,-1.057263,-12.082058,0.052999,-0.030036,0.076486
0.22899985313415527,-3.918857,-1.062667,-12.08367,0.052915,-0.030487,0.076811
0.2329998016357422,-3.933858,-1.052152,-12.07311,0.053471,-0.03027,0.077305
0.2389998435974121,-3.941044,-1.049861,-12.049994,0.052815,-0.030319,0.077445
0.24299979209899902,-3.947044,-1.043147,-12.05281,0.052994,-0.030366,0.07856
0.24699997901916504,-3.958809,-1.03447,-12.04989,0.052855,-0.030252,0.078028
0.25099992752075195,-3.95466,-1.012728,-12.060872,0.052209,-0.030703,0.078857
0.25499987602233887,-3.962576,-1.004799,-12.054679,0.051785,-0.030592,0.079029
0.2589998245239258,-3.952339,-0.997062,-12.021367,0.051623,-0.030731,0.079079
0.2630000114440918,-3.959685,-1.002945,-12.025591,0.051183,-0.030486,0.079766
0.2669999599456787,-3.970971,-0.986207,-12.041062,0.052027,-0.030578,0.080547
0.2709999084472656,-3.960498,-0.983626,-12.017415,0.052186,-0.030938,0.080841
0.27499985694885254,-3.956849,-0.981109,-12.008758,0.051235,-0.030451,0.081124
0.28099989891052246,-3.963418,-0.979562,-12.009957,0.052002,-0.030277,0.081999
0.2849998474121094,-3.994445,-0.965479,-11.994734,0.05201,-0.030505,0.082375
0.2889997959136963,-3.994877,-0.972628,-11.990705,0.051776,-0.031047,0.08255
0.2929999828338623,-4.00343,-0.972496,-12.017423,0.051928,-0.031217,0.082849
