Time Elapsed (s),Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
0.003999948501586914,-3.895128,0.12294,-12.441269,0.041189,-0.032316,0.083775
0.01900005340576172,-3.829695,0.111896,-12.475086,0.041163,-0.030782,0.08299
0.01900005340576172,-3.829695,0.111896,-12.475086,0.041163,-0.030782,0.08299
0.02499985694885254,-3.813498,0.126091,-12.460796,0.041162,-0.030637,0.081961
0.029000043869018555,-3.790174,0.09934,-12.459282,0.041061,-0.030636,0.08171
0.03299999237060547,-3.796506,0.090115,-12.46372,0.041096,-0.03065,0.082474
0.03699994087219238,-3.804298,0.09775,-12.477684,0.041407,-0.030725,0.082086
0.0409998893737793,-3.816344,0.085987,-12.479057,0.041917,-0.030989,0.082267
0.046000003814697266,-3.823945,0.066966,-12.474854,0.041541,-0.03184,0.082397
0.04999995231628418,-3.848075,0.05632,-12.459483,0.042097,-0.031497,0.082513
0.053999900817871094,-3.840361,0.053942,-12.453798,0.042716,-0.031427,0.082407
0.05799984931945801,-3.841853,0.059085,-12.45219,0.04278,-0.031468,0.08228
0.06099987030029297,-3.845632,0.051527,-12.452648,0.042556,-0.031669,0.082026
0.06699991226196289,-3.860331,0.052136,-12.464138,0.042324,-0.031688,0.081466
0.0709998607635498,-3.852929,0.047751,-12.46956,0.042836,-0.031025,0.081318
0.07500004768371582,-3.869975,0.043115,-12.453724,0.04233,-0.031333,0.080315
0.07899999618530273,-3.860195,0.065348,-12.468056,0.042463,-0.031214,0.080707
0.08299994468688965,-3.869493,0.049179,-12.473198,0.042092,-0.031867,0.080778
0.08699989318847656,-3.875193,0.060693,-12.466404,0.042746,-0.031746,0.08062
0.09099984169006348,-3.876799,0.044161,-12.469114,0.04237,-0.031904,0.080625
0.09500002861022949,-3.895855,0.054591,-12.463943,0.042893,-0.031708,0.080742
0.09999990463256836,-3.899845,0.028257,-12.47165,0.042117,-0.031944,0.081132
0.10299992561340332,-3.901216,0.040365,-12.482341,0.042416,-0.032312,0.081593
0.10699987411499023,-3.888242,0.046955,-12.466166,0.042484,-0.032306,0.081355
0.11299991607666016,-3.879563,0.046068,-12.475948,0.042142,-0.03243,0.081497
0.11699986457824707,-3.868672,0.064815,-12.470819,0.041566,-0.031677,0.081622
0.12100005149841309,-3.864455,0.05277,-12.498234,0.041787,-0.031583,0.08212
0.125,-3.845635,0.064839,-12.489073,0.042301,-0.030914,0.082013
0.12899994850158691,-3.847422,0.068871,-12.513632,0.041513,-0.031107,0.082243
0.13299989700317383,-3.837668,0.055314,-12.502815,0.041434,-0.031247,0.082173
0.13699984550476074,-3.844179,0.043623,-12.51673,0.041926,-0.031682,0.082516
0.14100003242492676,-3.845747,0.038746,-12.503542,0.042142,-0.031588,0.082322
0.14499998092651367,-3.827025,0.041933,-12.509572,0.042525,-0.031125,0.082566
0.14899992942810059,-3.824293,0.037586,-12.500651,0.04252,-0.031376,0.082193
0.1529998779296875,-3.818299,0.029293,-12.52061,0.04251,-0.031661,0.082626
0.15699982643127441,-3.824005,0.022344,-12.495398,0.042483,-0.031109,0.082309
0.16100001335144043,-3.803116,0.035929,-12.501176,0.042359,-0.031316,0.081901
0.16499996185302734,-3.812421,0.055758,-12.509839,0.042195,-0.030764,0.081891
0.17100000381469727,-3.802525,0.064887,-12.50408,0.042127,-0.030398,0.081827
0.17499995231628418,-3.797897,0.063473,-12.501453,0.041654,-0.030904,0.081454
0.1789999008178711,-3.801767,0.071215,-12.52388,0.042031,-0.029998,0.082056
0.182999849319458,-3.783415,0.068917,-12.49877,0.042053,-0.0306,0.081811
0.18599987030029297,-3.803306,0.073673,-12.502374,0.041608,-0.031169,0.082048
0.19000005722045898,-3.822686,0.085509,-12.499602,0.041919,-0.031138,0.082802
0.19499993324279785,-3.838366,0.070262,-12.503736,0.041579,-0.031495,0.081975
0.19899988174438477,-3.847773,0.070807,-12.484344,0.042004,-0.031563,0.082392
0.20299983024597168,-3.851763,0.080882,-12.502844,0.04172,-0.031835,0.081916
0.2070000171661377,-3.849721,0.092818,-12.489767,0.04184,-0.03228,0.082008
0.2109999656677246,-3.861905,0.099272,-12.499919,0.041837,-0.031999,0.082112
0.21700000762939453,-3.870657,0.093367,-12.488283,0.041096,-0.031783,0.081859
0.22099995613098145,-3.864599,0.115262,-12.488734,0.041247,-0.031757,0.08159
0.22499990463256836,-3.864457,0.120194,-12.494075,0.041177,-0.031808,0.081705
0.22799992561340332,-3.858271,0.125042,-12.48665,0.040955,-0.031889,0.081746
0.23199987411499023,-3.859315,0.114221,-12.505074,0.041042,-0.031494,0.081527
0.23599982261657715,-3.8563,0.133196,-12.491939,0.041551,-0.031831,0.081601
0.24000000953674316,-3.847839,0.108917,-12.479932,0.041448,-0.031873,0.081659
0.24399995803833008,-3.846887,0.098497,-12.479682,0.041513,-0.031553,0.081728
0.24899983406066895,-3.81624,0.115392,-12.482763,0.04169,-0.031276,0.082184
